id,team_id,previous_team_id,from_year,to_year,notes,created_at,updated_at
40,41,,1950,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
41,42,,1950,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
42,43,,1950,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
43,44,,1950,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
44,45,,1950,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
45,46,,1950,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
46,47,,1950,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
47,48,,1950,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
48,49,,1950,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
49,50,,1950,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
50,51,,1950,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
51,52,,1950,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
52,55,,1950,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
53,56,,1950,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
54,57,,1950,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
55,58,,1950,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
56,69,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
57,70,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
58,72,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
59,74,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
60,75,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
61,76,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
62,77,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
63,78,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
64,79,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
65,80,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
66,82,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
67,83,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
68,84,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
69,85,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
70,86,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
71,66,,2006,2008,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
73,67,,2005,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
74,53,,1950,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
75,71,,2006,2006,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
76,59,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
77,87,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
78,88,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
79,89,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
80,90,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
81,91,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
82,92,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
83,93,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
84,94,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
85,95,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
86,96,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
87,97,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
88,98,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
89,99,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
90,100,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
91,101,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
92,102,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
93,103,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
94,104,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
95,105,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
96,106,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
97,107,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
98,109,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
99,110,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
100,111,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
101,112,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
102,113,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
103,114,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
104,116,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
105,117,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
106,118,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
107,119,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
108,120,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
109,121,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
110,122,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
111,123,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
112,124,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
113,125,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
114,126,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
115,127,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
116,128,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
117,129,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
118,130,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
119,131,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
120,132,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
121,133,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
122,134,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
123,135,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
124,136,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
125,137,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
126,138,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
127,139,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
128,140,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
129,141,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
130,142,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
131,143,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
132,145,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
133,146,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
134,147,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
135,148,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
136,149,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
137,150,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
138,151,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
139,152,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
140,153,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
141,154,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
142,155,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
143,156,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
144,157,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
145,158,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
146,159,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
147,160,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
148,161,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
149,163,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
150,162,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
151,115,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
152,165,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
153,166,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
154,168,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
155,169,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
156,171,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
157,172,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
158,175,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
159,177,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
160,178,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
161,179,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
162,180,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
163,181,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
164,182,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
165,184,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
166,185,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
167,187,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
168,189,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
169,190,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
170,191,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
171,192,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
172,193,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
173,194,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
174,196,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
175,197,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
176,198,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
177,199,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
178,200,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
179,201,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
180,202,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
181,203,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
182,204,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
183,205,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
184,206,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
185,209,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
186,210,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
187,212,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
188,220,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
189,222,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
190,224,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
191,225,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
192,226,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
193,227,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
194,228,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
195,229,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
196,230,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
197,231,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
198,232,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
199,233,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
200,234,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
201,235,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
202,236,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
203,237,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
204,238,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
205,239,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
206,240,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
207,241,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
208,242,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
209,243,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
210,244,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
211,245,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
212,246,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
213,247,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
214,248,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
215,249,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
216,250,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
217,251,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
218,252,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
219,253,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
220,254,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
221,255,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
222,256,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
223,257,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
224,258,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
225,259,,,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
